Fips_State,Fips_Place,Fips_State_Place,City_Name,St_Name,NYU_500_Largest,Year,Pop_Total,Per_15to44_years(%),Per_18_years_and_over(%),Per_65_years_and_over(%),Pop_Male,Pop_Female,Pop_White,Pop_Black,Pop_Asian,Pop_AIAN,Pop_NHOPI,Pop_Nonhispanic,Pop_Hispanic
27,7966,2707966,Brooklyn Park city, Minnesota,1,2011,76830,45.2,72.1,7.6,37431,39399,41328,19165,11190,121,0,72846,3984
27,17000,2717000,Duluth city, Minnesota,1,2011,86284,47.1,79.9,14,42956,43328,79069,1845,1427,1439,47,85451,833
27,43000,2743000,Minneapolis city, Minnesota,1,2011,387736,50.4,80,9.5,194953,192783,260411,72030,20282,6954,120,346810,40926
27,51730,2751730,Plymouth city, Minnesota,1,2011,71561,37.6,75.9,10.9,34282,37279,59600,2199,5797,560,0,68860,2701
27,54880,2754880,Rochester city, Minnesota,1,2011,107887,40.5,74.9,13.2,52538,55349,89429,7173,7390,379,0,101857,6030
27,56896,2756896,St. Cloud city, Minnesota,0,2011,68066,51.9,80.9,9.7,34800,33266,56031,6323,2566,209,0,66931,1135
27,58000,2758000,St. Paul city, Minnesota,1,2011,288437,46.8,75.5,9,141202,147235,177353,42836,42046,2991,138,259923,28514
28,29700,2829700,Gulfport city, Mississippi,1,2011,69221,43.4,74.8,12.3,35666,33555,-998,-998,-998,-998,-998,65783,3438
28,36000,2836000,Jackson city, Mississippi,1,2011,175607,44.2,72.8,10.2,81588,94019,33314,139293,398,0,0,172271,3336
29,15670,2915670,Columbia city, Missouri,1,2011,110432,57.1,81.5,9,53664,56768,85828,12706,6011,289,17,105930,4502
29,35000,2935000,Independence city, Missouri,1,2011,117210,36.7,78.4,18,53306,63904,97658,9144,1328,217,397,106215,10995
29,38000,2938000,Kansas City city, Missouri,1,2011,463156,43.6,76.3,10.7,225330,237826,278420,129146,13430,1976,811,416600,46556
29,41348,2941348,Lee's Summit city, Missouri,1,2011,91352,38.9,68.3,9.9,43997,47355,72687,11761,998,64,0,88459,2893
29,54074,2954074,O'Fallon city, Missouri,1,2011,80534,42.5,67.5,8.9,40588,39946,-998,-998,-998,-998,-998,79832,702
29,64082,2964082,St. Charles city, Missouri,0,2011,66600,46.6,82,11.8,31910,34690,59630,2882,1240,266,0,62390,4210
29,64550,2964550,St. Joseph city, Missouri,1,2011,77095,42.2,77.6,13.4,38131,38964,66880,4462,501,264,248,72843,4252
29,65000,2965000,St. Louis city, Missouri,1,2011,318069,46.2,78.8,11,154173,163896,144377,152646,7381,481,329,306625,11444
29,70000,2970000,Springfield city, Missouri,1,2011,160662,48.1,83.5,15,78978,81684,144519,6158,2363,408,571,154650,6012
30,6550,3006550,Billings city, Montana,1,2011,105623,38.5,78.4,15.4,50417,55206,94843,273,494,4606,511,99926,5697
30,50200,3050200,Missoula city, Montana,1,2011,67297,50.3,82.3,12.5,33397,33900,62006,502,484,2669,36,65054,2243
31,28000,3128000,Lincoln city, Nebraska,1,2011,262350,47.1,77.6,11.3,131777,130573,230615,10066,10799,2044,0,245531,16819
31,37000,3137000,Omaha city, Nebraska,1,2011,415076,42.8,75.5,11.4,202234,212842,311639,52035,11065,3072,234,358227,56849
32,23770,3223770,Enterprise CDP, Nevada,0,2011,120194,48.7,73.7,6.7,60683,59511,73906,14569,22893,1310,167,95834,24360
32,31900,3231900,Henderson city, Nevada,1,2011,260072,37.3,77.6,16.2,120505,139567,200761,21424,21678,900,2428,225974,34098
32,40000,3240000,Las Vegas city, Nevada,1,2011,589340,41.2,74.2,12.5,303067,286273,393218,68577,39130,5044,4588,400722,188618
32,51800,3251800,North Las Vegas city, Nevada,1,2011,219017,46.3,69.7,8.5,110585,108432,122532,38496,7759,345,2547,125720,93297
32,54600,3254600,Paradise CDP, Nevada,0,2011,216387,44.1,79.1,11.9,109091,107296,155864,16070,21482,1487,542,154794,61593
48,72176,4872176,Temple city, Texas,0,2011,67183,39.1,75.9,15.5,34195,32988,54307,7615,2430,13,24,52245,14938
48,72656,4872656,The Woodlands CDP, Texas,0,2011,112858,37.6,69,9.7,55946,56912,95073,4458,6363,0,0,92600,20258
48,74144,4874144,Tyler city, Texas,1,2011,98573,45,76.4,14.3,45404,53169,66316,24630,2368,481,76,78142,20431
48,76000,4876000,Waco city, Texas,1,2011,126691,47.6,74.4,10.7,61266,65425,90276,28364,2170,129,57,87884,38807
48,79000,4879000,Wichita Falls city, Texas,1,2011,103932,43.3,77,12.1,53261,50671,81816,12722,2696,756,70,83087,20845
49,43660,4943660,Layton city, Utah,1,2011,68488,44.1,69.5,7.9,34767,33721,60339,2442,1129,98,359,61318,7170
49,55980,4955980,Ogden city, Utah,1,2011,83950,46,70.6,8.3,42101,41849,62530,1085,1303,926,202,59776,24174
49,57300,4957300,Orem city, Utah,1,2011,90719,48.1,67.3,7.9,45987,44732,82141,1536,983,427,549,78310,12409
49,62470,4962470,Provo city, Utah,1,2011,115324,65,76.8,4.7,57288,58036,101694,1139,3634,312,1452,93254,22070
49,65330,4965330,St. George city, Utah,1,2011,74776,39.9,67.6,18,38478,36298,68804,236,401,1771,1054,62684,12092
49,67000,4967000,Salt Lake City city, Utah,1,2011,189906,50.9,76.2,8.5,97530,92376,141084,5382,9255,3097,5363,153905,36001
49,67440,4967440,Sandy city, Utah,1,2011,89191,40.8,72.2,11.4,45103,44088,80129,419,2140,228,514,82881,6310
49,82950,4982950,West Jordan city, Utah,1,2011,105694,45,64.6,3.9,52643,53051,94180,1084,2692,1021,934,88819,16875
49,83470,4983470,West Valley City city, Utah,1,2011,131928,45.5,69.1,6.5,69224,62704,101985,4156,8735,913,3473,85226,46702
51,1000,5101000,Alexandria city, Virginia,1,2011,144301,51,82.5,8.7,70047,74254,93723,30380,8547,310,0,120592,23709
51,3000,5103000,Arlington CDP, Virginia,0,2011,216004,55.8,84.1,8.9,107590,108414,152764,18017,20711,1443,237,183211,32793
51,14440,5114440,Centreville CDP, Virginia,0,2011,77602,46.2,72.6,3.6,40528,37074,37842,5249,24122,0,0,65193,12409
51,16000,5116000,Chesapeake city, Virginia,1,2011,225050,40.3,74.7,10.7,109746,115304,140666,65759,7439,609,391,214721,10329
51,21088,5121088,Dale City CDP, Virginia,0,2011,65174,44.1,73.9,7.1,33434,31740,27883,22834,5746,0,0,49255,15919
51,35000,5135000,Hampton city, Virginia,1,2011,136401,41.9,77.2,12.3,65934,70467,59098,68574,3086,560,39,129936,6465
51,47672,5147672,Lynchburg city, Virginia,1,2011,76503,48.2,82.6,15.5,35935,40568,51780,20921,1930,229,0,73585,2918
51,56000,5156000,Newport News city, Virginia,1,2011,179611,44.8,75.7,11,86048,93563,91478,72777,5172,581,264,165877,13734
51,57000,5157000,Norfolk city, Virginia,1,2011,242628,50.7,79.1,9.4,125041,117587,115500,102621,8528,917,418,225914,16714
51,64000,5164000,Portsmouth city, Virginia,1,2011,95684,41.8,76.1,13,45963,49721,39758,50965,643,70,0,92572,3112
51,67000,5167000,Richmond city, Virginia,1,2011,205533,49.1,81,11.1,98856,106677,89030,101361,4904,286,31,192495,13038
51,68000,5168000,Roanoke city, Virginia,1,2011,96714,39.9,78.3,14.3,46393,50321,62443,24781,1933,188,0,91293,5421
51,76432,5176432,Suffolk city, Virginia,1,2011,84930,38.9,74.8,11.7,40585,44345,44314,34648,664,103,0,82238,2692
51,82000,5182000,Virginia Beach city, Virginia,1,2011,442707,43.9,76.4,10.9,217227,225480,302996,86949,28736,1705,240,411769,30938
53,3180,5303180,Auburn city, Washington,1,2011,70724,40.7,77.4,12.2,34067,36657,50990,2942,6112,1646,1167,60672,10052
53,5210,5305210,Bellevue city, Washington,1,2011,124790,41.4,80.8,13.5,64431,60359,82043,1926,30183,372,584,116931,7859
53,5280,5305280,Bellingham city, Washington,1,2011,81865,53,83.9,12.9,39976,41889,72310,1040,3889,770,0,74355,7510
53,22640,5322640,Everett city, Washington,1,2011,104304,44.6,80.1,10.3,52311,51993,79903,3196,10554,1156,1170,90892,13412
53,23515,5323515,Federal Way city, Washington,1,2011,91079,42.2,77.2,10.1,44373,46706,60267,8971,9125,1599,1848,72413,18666
53,35275,5335275,Kennewick city, Washington,1,2011,76219,39.9,68.6,8.5,39455,36764,56888,2299,2046,112,0,57866,18353
53,35415,5335415,Kent city, Washington,1,2011,120919,42.8,72,8.9,62357,58562,68629,11054,21345,612,3477,100319,20600
53,57745,5357745,Renton city, Washington,1,2011,92827,44.8,77.8,10.7,45963,46864,52047,10008,19853,660,287,83870,8957
53,63000,5363000,Seattle city, Washington,1,2011,620778,50.5,84.1,11.2,309128,311650,433436,45994,95955,4523,1361,583143,37635
53,67000,5367000,Spokane city, Washington,1,2011,210107,43.8,78.1,13.8,101677,108430,183697,5621,5737,3854,536,198324,11783
53,67167,5367167,Spokane Valley city, Washington,1,2011,90282,38.8,76.4,15.2,44940,45342,79424,1331,903,2384,490,86048,4234
53,70000,5370000,Tacoma city, Washington,1,2011,200677,43.9,78.2,12.1,98736,101941,132653,21038,20980,2370,964,176219,24458
53,74060,5374060,Vancouver city, Washington,1,2011,164774,42.2,77,13.3,78445,86329,134114,5290,9306,2038,1622,150161,14613
53,80010,5380010,Yakima city, Washington,1,2011,92521,42.7,74.8,14.3,48119,44402,66893,993,996,756,0,53598,38923
55,2375,5502375,Appleton city, Wisconsin,1,2011,72395,37.1,75.1,13.8,35837,36558,64547,579,4155,499,30,68217,4178
55,22300,5522300,Eau Claire city, Wisconsin,0,2011,65973,50.7,80.5,11.4,31541,34432,59925,171,3046,322,0,65277,696
55,31000,5531000,Green Bay city, Wisconsin,1,2011,105815,42.8,74.3,10.9,50322,55493,87221,4422,4461,2652,25,93141,12674
55,39225,5539225,Kenosha city, Wisconsin,1,2011,99743,43.6,73.4,10.9,49191,50552,84430,10631,1049,588,0,82388,17355
55,48000,5548000,Madison city, Wisconsin,1,2011,236889,54.7,81.9,9.1,115647,121242,190145,15082,18927,1010,0,218639,18250
55,53000,5553000,Milwaukee city, Wisconsin,1,2011,597884,46.3,73.5,9.2,286738,311146,284607,233507,20552,3333,349,493154,104730
55,60500,5560500,Oshkosh city, Wisconsin,0,2011,66339,51.3,81.1,11.1,35062,31277,60548,2342,1668,498,0,64270,2069
55,66000,5566000,Racine city, Wisconsin,1,2011,78847,42.2,72,10.9,37546,41301,53752,17925,1054,92,0,62228,16619
55,84250,5584250,Waukesha city, Wisconsin,1,2011,70872,46.7,75.3,9.9,35129,35743,63198,1239,1843,321,0,60359,10513
72,10334,7210334,Caguas zona urbana, Puerto Rico,0,2011,87617,41.1,74.6,15.3,39871,47746,69700,6541,100,55,0,374,87243
72,14290,7214290,Carolina zona urbana, Puerto Rico,0,2011,156916,40.4,76.9,17.1,71820,85096,93016,34334,387,1020,0,1836,155080
72,32522,7232522,Guaynabo zona urbana, Puerto Rico,0,2011,77821,39.7,78.8,16.7,35791,42030,61314,3807,167,390,0,1514,76307
72,63820,7263820,Ponce zona urbana, Puerto Rico,0,2011,133464,39.3,75.7,16,62813,70651,91316,7331,51,87,0,181,133283
72,76770,7276770,San Juan zona urbana, Puerto Rico,0,2011,373584,39.6,78.7,17.8,170575,203009,232289,62028,3757,1204,0,7591,365993
72,6593,7206593,Bayamón zona urbana, Puerto Rico,0,2011,184282,40.3,78.5,17.4,86945,97337,109110,17369,327,1319,0,1623,182659
72,52431,7252431,Mayagüez zona urbana, Puerto Rico,0,2011,68888,43.4,79.7,17,33212,35676,39318,3415,11,0,0,608,68280
1,7000,107000,Birmingham city, Alabama,1,2012,212835,42.7,78,12,97165,115670,47736,156390,2715,117,132,202823,10012
1,21184,121184,Dothan city, Alabama,0,2012,68104,39,75,14.5,32389,35715,42431,23371,712,50,0,66215,1889
1,35896,135896,Hoover city, Alabama,1,2012,81627,40.8,72.2,12.6,39770,41857,60744,12290,4563,0,74,77054,4573
1,37000,137000,Huntsville city, Alabama,1,2012,183076,42.2,78,14.2,91227,91849,113590,58439,3884,527,253,173067,10009
1,50000,150000,Mobile city, Alabama,1,2012,194823,41,76.8,13.8,92531,102292,85239,103503,2417,1004,44,191818,3005
1,51000,151000,Montgomery city, Alabama,1,2012,205285,42.9,75.4,12,96393,108892,78369,115936,4977,77,96,197435,7850
1,77256,177256,Tuscaloosa city, Alabama,1,2012,93351,56.7,82.4,10.1,45060,48291,52784,37621,1892,286,52,89455,3896
2,3000,203000,Anchorage municipality, Alaska,1,2012,298610,45.4,74.9,8,151752,146858,196090,18866,27691,19165,5977,274017,24593
4,4720,404720,Avondale city, Arizona,1,2012,78274,48.6,66.1,6.4,37383,40891,57783,9485,2723,1283,218,34796,43478
4,10670,410670,Casas Adobes CDP, Arizona,0,2012,71976,35.8,75.2,18.9,34718,37258,61753,1387,2591,1161,0,55610,16366
4,12000,412000,Chandler city, Arizona,1,2012,245642,44.4,73.3,8.9,122484,123158,190170,12157,20086,4051,592,190195,55447
4,23620,423620,Flagstaff city, Arizona,0,2012,67472,58.3,78.9,6,33773,33699,50596,1906,1348,7870,82,54713,12759
4,27400,427400,Gilbert town, Arizona,1,2012,221136,42.8,68.2,7.6,107354,113782,187591,5792,12334,1646,560,185258,35878
4,27820,427820,Glendale city, Arizona,1,2012,232118,44,74.1,9.4,114099,118019,181779,15421,7510,3620,258,143717,88401
4,28380,428380,Goodyear city, Arizona,0,2012,69631,38.8,73.1,13,32540,37091,58187,4955,1623,734,0,48474,21157
4,46000,446000,Mesa city, Arizona,1,2012,452068,39.4,75,15.8,220768,231300,375765,14982,8021,9780,1138,326599,125469
4,54050,454050,Peoria city, Arizona,1,2012,159761,38,72.9,14.4,76732,83029,135820,6417,7662,616,459,128447,31314
4,55000,455000,Phoenix city, Arizona,1,2012,1488759,44.7,72.9,9.2,743172,745587,1141686,105152,51432,29472,2772,888308,600451
4,64210,464210,San Tan Valley CDP, Arizona,0,2012,82760,41.4,64.6,6.9,41569,41191,68821,2604,2301,1941,302,65613,17147
4,65000,465000,Scottsdale city, Arizona,1,2012,223517,37.5,82.6,20.5,109243,114274,201917,5342,9901,1320,399,203029,20488
4,71510,471510,Surprise city, Arizona,1,2012,121276,35.1,70.2,20.4,61288,59988,100905,10938,2554,1021,322,99705,21571
4,73000,473000,Tempe city, Arizona,1,2012,166862,59.4,84.8,8.4,87008,79854,120196,6835,12331,4372,532,126552,40310
4,77000,477000,Tucson city, Arizona,1,2012,524278,45.7,77.7,12.4,260034,264244,384306,27562,13327,11165,755,295768,228510
4,85540,485540,Yuma city, Arizona,1,2012,95424,45,72.2,13.3,49685,45739,66806,3295,2121,885,656,40537,54887
5,23290,523290,Fayetteville city, Arkansas,1,2012,76892,58.5,82.9,8.7,38830,38062,63768,4702,1948,930,213,70944,5948
5,24550,524550,Fort Smith city, Arkansas,1,2012,87437,40.8,73.4,13.2,43528,43909,67162,7562,5251,1910,209,72894,14543
5,35710,535710,Jonesboro city, Arkansas,1,2012,70183,44.5,76.8,11.6,33964,36219,54205,13398,804,144,0,66480,3703
5,41000,541000,Little Rock city, Arkansas,1,2012,196530,43.8,78,12.7,93400,103130,103201,82170,7063,1036,0,183676,12854
5,66080,566080,Springdale city, Arkansas,1,2012,76480,43.5,64.1,7.4,37250,39230,48349,2168,2141,326,4425,50007,26473
6,562,600562,Alameda city, California,1,2012,75632,42.1,78.9,13.2,36485,39147,37726,5179,23429,521,704,66680,8952
6,884,600884,Alhambra city, California,1,2012,84322,42.4,81.7,12.2,42413,41909,22519,1465,40841,153,141,52678,31644
6,2000,602000,Anaheim city, California,1,2012,343241,44.8,73.6,9.9,170755,172486,233546,7450,52130,1057,2313,160795,182446
6,2252,602252,Antioch city, California,1,2012,105495,39.9,72.8,8.9,52428,53067,50421,16971,11378,2098,493,69139,36356
6,2364,602364,Apple Valley town, California,1,2012,70682,38.2,73.8,16.7,35154,35528,55944,6872,789,2034,0,47262,23420
6,2553,602553,Arden-Arcade CDP, California,0,2012,88995,39,78.5,16.7,41862,47133,62130,7418,5066,1329,185,71739,17256
6,3526,603526,Bakersfield city, California,1,2012,358600,44.3,69.1,9,177627,180973,227512,32587,25949,5545,334,194676,163924
6,3666,603666,Baldwin Park city, California,1,2012,76437,46.4,74.3,8.8,39534,36903,24435,1643,11530,335,352,17667,58770
6,4982,604982,Bellflower city, California,1,2012,77334,44.4,71.3,10,36987,40347,39859,11293,10262,201,0,37147,40187
6,6000,606000,Berkeley city, California,1,2012,115417,54.7,87.2,13,57679,57738,72460,8986,20924,741,243,100568,14849
6,8786,608786,Buena Park city, California,1,2012,82152,41.5,74.8,13.4,40154,41998,49808,2067,23341,711,664,48969,33183
6,8954,608954,Burbank city, California,1,2012,104380,46.8,79.6,12.1,50995,53385,79642,2433,10892,179,93,74578,29802
6,10046,610046,Camarillo city, California,0,2012,65972,37.6,82.8,19.6,32366,33606,50220,2241,6307,247,81,48759,17213
6,11194,611194,Carlsbad city, California,1,2012,109333,36.9,79.4,14.1,53388,55945,92829,1606,7703,623,0,93296,16037
6,11530,611530,Carson city, California,1,2012,92992,43.2,77.7,14.6,44935,48057,29205,14637,22099,863,2638,51744,41248
6,13014,613014,Chico city, California,1,2012,87712,53.2,80.3,12.1,42640,45072,74941,1628,3344,387,153,74293,13419
6,13210,613210,Chino city, California,1,2012,80181,45,78.6,10.1,42052,38129,45171,4067,9021,1313,122,41274,38907
6,13214,613214,Chino Hills city, California,1,2012,76462,43.1,75.5,7.5,38416,38046,41194,2372,25148,192,0,55075,21387
6,13392,613392,Chula Vista city, California,1,2012,252424,44.1,73.3,10.6,128245,124179,173959,12625,35082,878,1765,108333,144091
6,13588,613588,Citrus Heights city, California,1,2012,84862,40.8,78.6,13.8,41802,43060,71151,2158,2333,650,0,68733,16129
6,14218,614218,Clovis city, California,1,2012,98626,43.9,70.3,9.9,47881,50745,74354,1216,9027,1309,248,68105,30521
6,15044,615044,Compton city, California,1,2012,97560,46.6,66.2,6.6,46654,50906,15913,30554,524,283,267,33052,64508
6,16000,616000,Concord city, California,1,2012,124717,42.8,77.9,12.2,62400,62317,82972,8078,16254,607,1393,86801,37916
6,16350,616350,Corona city, California,1,2012,158388,45.9,70.6,7.4,78142,80246,113387,8748,17969,1347,605,90567,67821
6,16532,616532,Costa Mesa city, California,1,2012,111910,46,78.8,9.2,58018,53892,74348,1827,9704,214,140,73031,38879
6,17918,617918,Daly City city, California,1,2012,103677,42.4,81,14.2,50005,53672,20761,1954,64398,346,205,81815,21862
6,18100,618100,Davis city, California,0,2012,66009,58.1,83.5,8.8,32846,33163,40897,2226,14662,201,84,56499,9510
6,19766,619766,Downey city, California,1,2012,112878,43.1,74,12.1,53865,59013,73025,4529,10239,72,67,35756,77122
6,20802,620802,East Los Angeles CDP, California,0,2012,126918,46.9,69.5,9.2,60453,66465,70748,1029,1598,553,33,3780,123138
6,21712,621712,El Cajon city, California,1,2012,101449,45.1,74.8,10.2,48765,52684,71529,6629,5325,197,2121,72628,28821
6,22020,622020,Elk Grove city, California,1,2012,159064,42.2,69.8,9.1,78482,80582,71280,17192,44859,630,1592,129450,29614
6,22230,622230,El Monte city, California,1,2012,115113,44.1,74.3,10.2,55566,59547,58308,429,33146,422,592,39010,76103
6,22804,622804,Escondido city, California,1,2012,147556,42.7,71.4,11.2,70473,77083,120409,2847,9110,1541,13,83843,63713
6,23182,623182,Fairfield city, California,1,2012,107676,44,75.7,10.2,52352,55324,51527,12926,20059,662,1096,80232,27444
6,24477,624477,Florence-Graham CDP, California,0,2012,63284,49.5,65.8,5.9,32269,31015,35250,4885,68,978,8,5467,57817
6,24638,624638,Folsom city, California,1,2012,73381,41.1,74.5,10.8,40160,33221,53465,3466,9979,627,298,64729,8652
6,24680,624680,Fontana city, California,1,2012,201817,47.1,67.4,5.2,98638,103179,114607,18479,10460,2977,1070,67386,134431
6,26000,626000,Fremont city, California,1,2012,222001,43.5,75.5,10.3,110093,111908,67213,8251,115288,1534,964,195073,26928
6,27000,627000,Fresno city, California,1,2012,505870,44.3,70.3,9.7,249701,256169,245070,43739,68813,6128,935,268695,237175
6,28000,628000,Fullerton city, California,1,2012,138589,46.1,79.2,12.5,70074,68515,75571,2632,39130,400,157,95057,43532
6,29000,629000,Garden Grove city, California,1,2012,174401,41.6,75.8,11.7,87050,87351,76936,2087,68143,679,388,112115,62286
6,30000,630000,Glendale city, California,1,2012,194501,39.8,80,18.4,92391,102110,144148,3367,30594,657,104,160779,33722
6,32548,632548,Hawthorne city, California,1,2012,85682,50.1,71.7,7.2,41839,43843,34330,25803,6102,154,760,42008,43674
6,33000,633000,Hayward city, California,1,2012,149398,43.5,75.9,12.1,71935,77463,58768,21503,35000,1166,2837,90034,59364
6,33182,633182,Hemet city, California,1,2012,81041,35.2,71.3,19.9,39508,41533,53659,7371,1150,522,157,53568,27473
6,33434,633434,Hesperia city, California,1,2012,92066,42.3,71.6,10.2,46535,45531,66291,6511,1745,1486,477,48041,44025
6,36000,636000,Huntington Beach city, California,1,2012,194712,42.3,79.9,13.7,94876,99836,150990,1644,20659,790,501,155259,39453
6,36448,636448,Indio city, California,1,2012,79308,40.1,70.8,13.8,39287,40021,39738,3228,1579,719,90,26780,52528
6,36546,636546,Inglewood city, California,1,2012,111174,44,73.5,9.8,52203,58971,32872,48566,1178,705,800,55868,55306
6,36770,636770,Irvine city, California,1,2012,230005,49.1,76.7,9.7,117386,112619,115796,3894,93022,315,173,204432,25573
6,37692,637692,Jurupa Valley city, California,0,2012,97419,45.2,72.9,8.9,49057,48362,53546,2708,2469,2161,613,30213,67206
